,name,genres,directors,writers,averageRating,numVotes,actors,original_language,production_companies,release_date,budget,revenue,runtime,status,keywords,trailer_views,trailer_likes,titleType_movie,titleType_tvMovie,director_score,writer_score,actor_score,star_score,is_documentary,genres_Action,genres_Adult,genres_Adventure,genres_Animation,genres_Biography,genres_Comedy,genres_Crime,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Film-Noir,genres_History,genres_Horror,genres_Music,genres_Musical,genres_Mystery,genres_Romance,genres_Sci-Fi,genres_Sport,genres_Thriller,genres_War,genres_Western,is_holiday_release,is_competitive_month,production_popular,lang_en,lang_fr,lang_es,lang_hi,lang_ja,lang_other,has_trailer,has_keywords,keyword_embedding
12059,Venom: Let There Be Carnage,"Action,Sci-Fi,Thriller",Andy Serkis,"Kelly Marcel,Tom Hardy",5.9,284463.0,"Naomie Harris,Peggy Lu,Michelle Williams,Reid Scott,Tom Hardy,Sian Webber,Stephen Graham,Ryan George,Woody Harrelson,Michelle Greenidge,Rob Bowen,Jon Bailey",en,Marvel Entertainment-Columbia Pictures-Pascal Pictures-Matt Tolmach Productions-Avi Arad Productions-Sony Pictures,2021-09-30,127341735.24744435,58677172.12639333,97.0,Released,hero-anti hero-villain-psychopath-sequel-superhero-based on comic-creature-fear-aftercreditsstinger-symbiote-carnage-venom character,-12679013.925250173,20127373.858575385,1.0,0.0,0,0,4,319,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.39925933
12060,There's No Place Like Home,"Comedy,Drama,Romance",Gabriele Muccino,"Gabriele Muccino,Paolo Costella,Sabrina Impacciatore",6.1,3451.0,"Cornell Womack,Sid Melton,William Devane,Rory Callahan-Fitzgerald,Allen Payne,Mary McDonnell,Jeffrey Donovan,Joe Mantegna,Jeanne Bates,Gary Basaraba,Attila,Jackie Long,Anthony Mazzola,Thomas Gibson,Jill Hennessy,Lee Arenberg,Sabrina Impacciatore,Joe Manganiello,Vera Farmiga,Paula Burrows,Natasha Kojic,Ivano Marescotti,Marcus Brown,Lorraine Toussaint,Brian Tochi,Cato Cezr,Richard Cummings Jr.,Marty Kintu,Bob Lanoue,A.J. Cook,Ditte Poulson,Hilary Newsom,Leon,Aviis Zhong,Noreen Corcoran,Govind Chandran,Isabella Rossellini,Pavel Bazarkin,Angela Goethals,Phillip P. Keene,Nathan Gamble,Sam Murphy,Tim Conway,Jerome Francis,Andrew Lawrence,Topher Hall,Ginnifer Goodwin,Keith Blount,Giulia Michelini,Jared Padalecki,Janai Havis,Sean Masterson,John Aprea,Leland L. Jones,Carolin Stoltz,Brittany Byrnes,Darryl M. Bell,Steve G. Jones,Claudia Gerini,Angus Sampson,Matthew Dylan Roberts,Jiawen Chen,Lawrence Dobkin,Jonathan Del Arco,Elena Cucci,Robert Carlyle,Fenja Halse Gramkow,Steve Valentine,Ray Chang,Siff Vintersol,Talitha Newsom Callan,Susan Floyd,Robert Buckley,Jonathan Perpich,Megs Jenkins,Sean De Veritch,Lou Myers,Donnie Wahlberg,Conroy Esterhuizen,Susan Misner,Freddie Highmore,Maggie Cooper,Chazitear,Bar Miniely,Philip Madsen,Camila Dos Santos,David Troughton,Hosea Chanchez,Raymond Cruz,B. Monique Allen,Barclay Hope,Olivia Cooke,Josephs Quartzy,Ashley Johnson,Bernadette Withers,Brent Dawes,Joy Roper,Frederikke Dahl Hansen,Tiara Arvinger,Shu-yao Kuo,Sammee Tong,Chloe Temple,Jonathan Prince,Judith Light,Alex Weed,Demetria McKinney,Kirsten Vangsness,Jane Leeves,Jamar Harris,Coby Bell,Jimmy Clitheroe,Nestor Carbonell,Larramie Doc Shaw,Pamelyn Ferdin,John Mills,Vinay Sharma,Erika Scheimer,Glynn Turman,Jack Laufer,Geoffrey Froner,Tina Lameman,Danny Steele,Eric Greene,Ellie Haddington,Michael Marc Friedman,Nesta Cooper,Pierfrancesco Favino,Brittany Daniel,John Schuck,Shawn Christian,Natasha Dyer,Max Kochetkov,Kendall Kyndall,Derek Loughran,Lance Gross,Shadia Simmons,Paget Brewster,David Miranda,Brandi Denise,Santosha Nicole,Tahj Mowry,Riley Nottingham,LaVan Davis,Rowena King,Gianfelice Imparato,Jaime Ray Newman,Ric Carrott,Kearran Giovanni,Alicia Leigh Willis,Howard Morton,Lou Scheimer,Adrian Collins,Diana Canova,Josh Mosla,Jack Roth,Lynne Smith,Ben Matheny,Ana LaMonte,Jasmine Guy,AnnaLynne McCord,Ray Cunningham,Dmitry Novikov,Charnele Brown,Phoebe Waller-Bridge,Siena Callan,Thomas Wansey,Bodil Lassen,Carolina Crescentini,Josh Dallas,Andrew Howard,Mia Hunt,Dawid van den Bergh,Prudence Sneed,Carter Kinsella,Race Owen,Barry Froner,Mary Alice,Colin O'Donoghue,Graham Patrick Martin,Mari Aldon,Luvia Petersen,Mary Ellen Kay,Wendy Raquel Robinson,Mieko Hillman,Hannah Alline,Paige Barton,Etienne Eckert,Harry von Zell,Jens Albinus,Michael Paul Chan,Alan Blumenfeld,Ravi Kapoor,Jimmy Lydon,Maryedith Burrell,G.W. Bailey,Cathleen Cordell,Karla Garbelotto,Pooch Hall,Marshall Allman,Vinzente Tayla Lowe,Yao Yiti,Marc Minardi,Lee Meriwether,Karlton T. Clay,Ann Harding,Roberta Hilarius Reichhardt,Max Thieriot,Faheem Blair,Alexxis Carrington,Nick Skubij,Jesper Asholt,Matthew Gray Gubler,June Watson,Max Ignatov,Kendra Clay,Helena Hsu,Tia Mowry,Julianne Michelle,Beverley Mitchell,Lisa Dickinson,William Russ,Sarah Boberg,Ty Henderson,Theresa Russell,Michael Raymond-James,Ken Lin,Jonathan Harris,Loretta Devine,Kathryn Hahn,Benét Embry,David Zayas,Paul Harvey,Sarah Ramos,Jill Arrington,Jared Gilmore,Ralf Little,Dylan Schmid,Kelly-Ruth Mercier,Michelle Terry,Rockmond Dunbar,Denise Burse,Iris Quinn,Paul McGillion,Kenya Moore,Ke-Fang Sun,Kyler Quinn,Tony Denison,Duncan Fraser,Dustin Milligan,Hilary Van Dyke,Chun-Keng Hsu,Roslyn Oades,Jerry Mast,Layla Alizada,Dawnn Lewis,Bradley Dyer Jr.,Sinbad,Felicia Day,Patrick Burleigh,David Plunkett,Ranee Clayton,Lana Parrilla,Massimo Ghini,Billings Siwila,Claire Verstraete,KaDee Strickland,Chia-Yi Chu,Brian Levinson,Yuval Yanai,Marcia Warren,Miguel Ferrer,Raif Derrazi,Havana Guppy,Jason Marsden,Leslie Hope,Carter MacIntyre,Amy Aquino,Tiaa Mason,Emilie de Ravin,Genie Argiris,David Levinski,Karen LeBlanc,Katherine Warren,Damon Gupton,Neal Blair,James Battrick,Bakari Copeland,Cree Summer,Geoff Callan,Marina Bouras,Jensen Ackles,Todd Louiso,Kadeem Hardison,Cassi Davis,Stefano Accorsi,Andromeda Jones,John Forsythe,Peter Leake,China Anne McClain,Sarunas J. Jackson,Josh Stewart,Adam Neill,Ken Howard,Jimmy Boyd,Jennifer Lien,Seeta Indrani,Barry Floyd,Jennifer Morrison,Willie Tarts,Darrel Ervin,Walter Abel,Shemar Moore",it,Lotus Production-3 Marys Entertainment-RAI Cinema-Leone Film Group,2018-02-14,0.0,10241789.009872286,103.0,Released,big family-family secrets-dark comedy-family relationships-cheat on husband-family reunion-screaming-divorced parents-quarreling couple-mismatched couple-old grudge-ensemble cast-three generations,4856009.974966156,2505142.1450572414,1.0,0.0,1,1,4,386,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.44410455
12061,Detective K: Secret of the Living Dead,"Action,Comedy,Crime",Suk-Yoon Kim,Tak-Hwan Kim,6.1,630.0,"Kang Deok-Joong,Kim Myung-min,Kim Ji-won,Oh Dal-su,Song Hoon,Kim Jeong-hwa,Kim Bum,Lee Min-ki,Kim Jong-goo,Chang Ryul",ko,Showbox-Generation Blue Films,2018-02-08,0.0,23239916.7803526,120.0,Released,detective-joseon dynasty,3965849.044129168,6896297.023179988,1.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,-0.34275395
12064,Natale da chef,Comedy,Neri Parenti,"Alessandro Bencivenni,Gianluca Bomprezzi,Domenico Saverni,Neri Parenti",2.8,365.0,"Milena Vukotic,Barbara Foria,Rocío Muñoz,Francesca Chillemi,Biagio Izzo,Massimo Boldi,Dario Bandiera,Maurizio Casagrande,Enzo Salvi,Paolo Conticini",it,ideaCinema-Mari Film,2017-12-14,0.0,4182476.915539328,93.0,Released,cinepanettone,481663.783628826,915816.9189639168,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,-0.8293876
12065,Balloon,"Drama,History,Thriller",Michael Herbig,"Kit Hopkins,Thilo Röscheisen,Michael Herbig",7.5,14173.0,"Jessica Rau,Kunde,Iestyn Evans,Eve Bentley,Allira Peters,Karoline Schuch,V.T. Aravindaksha Menon,Birgit Ludemann,Brian Haase,Dave Chapman,Belinda Crane,Mila Ryder,Ben Carter,Graham Skipper,Niina Light,Maura Tierney,Daniel Taplitz,Carson Severson,Jonathan Aleman,Acacia Fisher,Krissy Lee,Druklha Dorje,Viktor King,Christian Näthe,Joe Rogan,Clarence Nash,Jay Baruchel,Leah Green,Jonas Holdenrieder,James Adomian,Ben Teichmann,Lottie Ilott,Jaylin Ogle,Amory Watterson,Aidan Cook,Mikhail Sivorin,Flood Reed,Serena Dalrymple,Niko Bonelli,Jinpa,Danny Greer,Nikita Robinson,Michael Kodicek,Emily Reas,Lauren Ambrose,James Tang,Díana Bermudez,Phil Hartman,Rostia Cerny,Konchok,Rupert Grint,Kaviyoor Ponnamma,Jessie Diaz,Stephen Mangan,Candy Pangilinan,Barret Griffin,Mammootty,A.J. Glasser,Eddie Osei,Stephen Root,Kalaranjini,Sunny Keller,Friedrich Mücke,Robin Duke,Sonham Lhundro,Bianca Lopez,Logan Kishi,Yogi Babu,Scott Thompson,Mukesh,Mark Jefferis,Kevin Jashari,David Gurrola,April Dawn,Ethan Davies,Sharmaine Suarez,Mark Rylance,Diana Barratt,Angelique Rae,Tony Revolori,Yuk Man,James MacDonald,Wayne Forester,Zulfukhar Ali Sheik Jahangir,Elliot Kerley,Andy Dick,Luca Negroni,Matt Kelly,Jane Painter,Thikkurissy Sukumaran Nair,Maricel Laxa,Shobha Mohan,Tilman Döbler,Jalaja,Collin Keaton,Hong Bum-ki,Britt Lower,Nicole Stamp,Samantha Dodd,Dudul,Chae-Won Lee,Dave Nemeth,Robert M. Stafford,Palden Nyrma,Chris Wilson,Dominic Smith,Beijing Zhang,Thomas Kretschmann,Ponnambili,Mike Judge,Dan Renton Skinner,Erin Kiniry,Isabella Rogers,Anne Hu,Grace Yelland,Olga Serova,Jai,Harrison Horowitz,Sonam Wangmo,Todd Waring,Alison Elliott,Valerie Zach,Ramachandran Durairaj,Toby Kebbell,Nell Tiger Free,Fiona Allen,Maxwell Ryder,Hassan Haider,Adam Lofbomm,Hannah Pedley,Kurk Kasparian,Preston Calhoun Carter,Hyo-Jin Jang,Peter Somerville,Yuliya Katerinich,Lexi Jones,Eric André,Mikie Beatty,Jamie Quinn,Hector Hewer,Rosa Salazar,Yangshik Tso,Brenda McDonough,Allesandro Palumbo,Oksana Basmanova,Vicki Lewis,Leah Haley,Dale Revo,Sean Gallagher,Phillip James Brannon,Dave Foley,T.G. Ravi,Christine Grace Szarko,Justin Mader,Jerrika Hinton,Jamie Trenkner,Rob Rackstraw,Mymy Davao,Trevor Tuttle,Tamsin Heatley,Alicia von Rittberg,David Kross,Eva Darren,Shide Nyima,Till Patz,Boris McGiver,Eric Quizon,Paul Robinson,Kimberly E Jackson,Natalie Simpson,Sabrina Kurzman,Steven Kynman,Rob Goodman,Jonah Beres,Cavin Mohrhardt,Chandini Tamilarasan,Sun Lee,Yizhi Shan,Mark McKinney,Anjali,Sarah Madigan,Janani Iyer,Paul Scheer,Karthik Yogi,David Van Camp,Millie Honour,Nicholas Taplitz,Danny Kodicek,Kate Harbour",de,Sat.1-herbX Film-StudioCanal-SevenPictures Film GmbH,2018-09-27,0.0,14815047.25811706,125.0,Released,berlin wall-german democratic republic-stasi-border patrol-german-german border-hot air balloon-escape from german democratic republic -based on true story-east germany-escape plan,2995453.152079263,3192380.086834848,1.0,0.0,0,0,2,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.3811885
12066,If Beale Street Could Talk,"Drama,Romance",Barry Jenkins,"Barry Jenkins,James Baldwin",7.1,53614.0,"Regina King,KiKi Layne,Dominique Thorne,Milanni Mines,Colman Domingo,Stephan James,Ebony Obsidian,Michael Beach,Ethan Barrett,Teyonah Parris",en,Plan B Entertainment-Annapurna Pictures-PASTEL,2018-12-14,14990693.210464068,25699908.274556264,120.0,Released,new york city-based on novel or book-1970s-romance-flashback-lawyer-harlem new york city-devoted family man-false imprisonment-love story,12368405.32143741,7245658.401448146,1.0,0.0,1,1,3,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.41260648
12067,Wonder Woman 1984,"Action,Adventure,Fantasy",Patty Jenkins,"Patty Jenkins,Geoff Johns,Dave Callaham,William Moulton Marston",5.4,300105.0,"Connie Nielsen,Walter Banasiak,Dianne DeChellis,Ryan George,Lilly Aspell,James Jarosz,Kristoffer Polaha,Corey Morrissette,Joe Bauer,Heather Reusz,Christa Terry,Chelsey Krol,Chris Pine,Amr Waked,Natasha Rothwell,Rich Evans,Ron E. Rains,Doug Walker,Stephen Lomer,Aiyanna Wade,Gal Gadot,Robin Wright,T.C. De Witt,James Burzelic,Malcolm Ray,Jon Bailey,Tamara Chambers,Kristen Wiig,Mike Stoklasa,Rita Artmann,Ryan Janke,Richy Roy,Pedro Pascal,Rob Walker,Jay Bauman",en,Warner Bros. Pictures-The Stone Quarry-DC Films-Atlas Entertainment,2020-12-16,242407780.19481403,20018035.09450719,151.0,Released,superhero-based on comic-1980s-action hero-dc extended universe (dceu),8074936.468415654,5141186.311775001,1.0,0.0,1,1,5,475,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.05391419
12068,Wolf Warrior 2,"Action,Adventure,Drama",Jing Wu,"Jing Wu,Qun Dong,Yi Liu,Yan Gao",5.9,9256.0,"Qian Yu,Gang Wu,Hans Zhang,Celina Jade,Ann James,Frank Grillo,Yu Nan,Nwachukwu Kennedy Chukwuebuka,Jing Wu,Shanshan Chunyu",zh,Beijing Century Media Culture-Spring Era Film Company-Beijing Dongfang International Cultural Communications Company-Chao Feng Pictures-Orange Image,2017-07-27,38008172.731723234,111378364.89459449,124.0,Released,china-special forces,23598966.6850888,27445707.418468807,1.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,-0.37186688
12069,Breaking In,"Action,Thriller",James McTeigue,"Ryan Engle,Jaime Primak Sullivan",5.5,17414.0,"Frank Evans,Thurston Moore,Mark Sipka,DJ Woody,Dave Chapman,Terrell Lee,Lee Barnett,Yonatan Gotlib,Ted Robbins,Charles Eldridge,Kathy Christopherson,Fareed Ward,Mark Furze,Kim Or Azulay,Naya Federman,Topher DiMaggio,Harry Northrup,Garry Roost,Jennifer Irwin,Blake Franson,Maury Chaykin,Jeff Gaden,Clint Brink,Joseph Gonzalez,Rose Tapley,Sarah Louise Jones,Stephen McGann,Peter Quinn,Akuc Bol,M. Robert Becker,Grant Lang,Harry Carey Jr.,Cameron Radice,Grant James,Bill Kerr,Claire Chitham,David Harrell,Jasmine Roth,Gwen Currant,Benny Leonard,Tom Lasswell,Jessi Badami,Lorraine Toussaint,Bobby Burns,Sara Sugarman,Eden Saban,Sorcha McMahon,Paterson Joseph,Sean Edwards,Lillian Walker,Burt Reynolds,Chris Distefano,Simon Fielding,Luigi Rizzo,Max Elk,Tammany Young,Elise Eberle,Amy Wieczorek,Susan Spiegel,Megan Mullally,Billy Mitchell,Scott Johnsen,Sherrie Provence,Stephen Tobolowsky,Amber McWilliams,Tom Dixon,Sivan Amilani,Gilad Kletter,Jaclyn Britz,Dante Jeanfelix,Denali Schmidt,Kirk Cummings,Arthur Cozine,Travis Willingham,Wendy-Vanessa Badreddine,Tim Stanlake,Robby Stahl,Kia Pegg,Richard Leslie,William Lucas,Ilona Rodgers,Daniel N. Butler,Billy Burke,Christa Miller,Teo Rapp-Olsson,Stan Klimecko,Taylor Lyons,Ajiona Alexus,Richard Key Jones,Richard Cabral,Damien Leake,Alphonso McAuley,Seth Carr,Levi Meaden,Andy Serkis,Scott Martin Thomas,Stacy Dorning,Yehuda Buchbut,Walter Stull,Frank Allworth,Bruce Hopkins,Nico Martinez,Georgina McKevitt,Phyllis Grey,Michal Levi,Lance Krall,Paul Bomba,Mia McKenna-Bruce,Amy-Leigh Hickman,Richenda Carey,Odette Annable,Yvonna Lynn,Brad Phillips,Nicola Cowper,Merri Brewer,David Bradshaw,Kelly Hooper,Toni Lay,Leslie Caveny,Lisa Renée,Ian Kirkby,Douglas Harms,Cynthia Cranz,Gabrielle Union,Tippi Hunter,Bret Harrison,Joe Maw,Christian Slater,Franklin Killian,E.L. Smith,Suzanna Hamilton,Sommer Carbuccia,Luis Diaz,Michael Rosenbaum,Gladys Feldman,Jason George,Kobi Maimon,Alex Prostano,Sarah Rayson,Ned Finley,London Vale,Nati Kluger,Darwin Karr,Nelly Currant,Gedeon Burkhard,Albert Salmi,Andrew Robertt,Erin Richards,Giorgis Despotakis,Kareem Farmer,Sheila Kelley,Beth Triffon,Diana Allen,Casey Siemaszko,Reece Buttery,Rebecca Bustamante,Jeff Houghton,Benny Lee Kennedy,Amit Hechter,Paul Scardon,Dennis Howard,Connor Byrne",en,Will Packer Productions-Breaking In Pictures,2018-05-05,7495346.605232034,61309436.78192963,88.0,Released,mother-black people-hostage-home invasion,2836531.364604017,10751632.859833978,1.0,0.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.019448519
12070,A Rainy Day in New York,"Comedy,Romance",Woody Allen,Woody Allen,6.4,55332.0,"Suzanne Smith,Ben Warheit,Selena Gomez,Olivia Boreham-Wing,Gus Birney,Elle Fanning,Liev Schreiber,Elijah Boothe,Griffin Newman,Timothée Chalamet",en,Gravier Productions-FilmNation Entertainment-Perdido Productions,2019-07-26,30674790.833030194,29202400.873044748,92.0,Released,new york city,12341130.929112738,9321052.58672184,1.0,0.0,1,1,2,245,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.7861391
12074,Onward,"Adventure,Animation,Comedy",Dan Scanlon,"Dan Scanlon,Keith Bunin,Jason Headley",7.4,178035.0,"Henry Lee,Mel Rodriguez,Eric Butler,Nick Mitchell,Peggy Sweeney-McDonald,Tracey Ullman,Jessica Fox,Wendy Davis,Raihyah,Rutina Wesley,Anna Mia Conley,Danny Lee Ramsey,Nicolette Peck,Grey Griffin,Kheris Rogers,Donald Meyers,Lizzy Howell,Dawn-Lyen Gardner,Sally Pressman,Lisa-Marie Newton,Philip Bower,Taylor Brock,Cynthia Abrams,Kofi Siriboe,Mitchell Tansell,Nathan Conn,Ali Wong,Adriana Camposano,Octavia Spencer,Michael Barnett,Turen Robinson,Edith Costanza,Chris Pratt,Bob Ference,Kyle Bornheimer,Danielle Donahue,Andrew Donnelly,Sonia A. Guggenheim,Alisha Ehrlich,Sabrina De Mio,Bianca Lawson,Omar J. Dorsey,Ethan Hutchison,Patricia Silver,Briana Ferrie,Kelli Williams,John Golemon,Tom Holland,Tina Lifford,Valerie Weak,Billy Gomes,Matthew Garbacz,Brian Kees,Corinne Joy,Chris Bondi,Kevin Hayes,Lena Waithe,Henry G. Sanders,Mathew Buck,Ayumi Matsumoto,Robert John Burke,Greg Vaughan,Nicholas L. Ashe,Brian McNamara,William Mann,Dija Renuka,Connor Peters,Amy Lyn Elliott,Anne Hallinan,Jentzen Ramirez,Tom Shane,Drew Fuller,Kim Delaney,Ron E. Rains,Julia Louis-Dreyfus,Terry Serpico,David Dietz,Evan Sokol,Sterling K. Brown,Celeste Irvin,Catherine Bell,Josh McLane,Nathan Holmes-King",en,Walt Disney Pictures-Pixar,2020-02-29,242407780.19481403,17203685.250989333,103.0,Released,elves-magic-dead father-dead parent-fantasy world-teenage protagonist-brother brother relationship-stereoscopic,4154814.598178656,2663187.6234787363,1.0,0.0,0,0,2,382,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.26564622
12075,Unsane,"Drama,Horror,Mystery",Steven Soderbergh,"Jonathan Bernstein,James Greer",6.4,51279.0,"Amy Irving,Zlatko Geleski,Jay Pharoah,Joshua Leonard,Lynda Mauze,Juno Temple,Marc Kudisch,Myra Lucretia Taylor,Sarah Stiles,Natalie Popovich,Colin Woodell,Claire Foy",en,Regency Enterprises-Extension 765-New Regency Pictures-Fingerprint Releasing,2018-02-21,1873836.6513080085,17855915.621981867,98.0,Released,stalker-mental institution-fear-mother daughter relationship-shot on iphone,-418949.8165534807,2700111.125022995,1.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.13291645
12076,Jealous,"Comedy,Drama","David Foenkinos,Stéphane Foenkinos","David Foenkinos,Stéphane Foenkinos",6.1,1643.0,"Emma Black,Rosalie Pépin,Uwamungu Cornelis,Zachary Villeneuve,Lovely Abella,Charles Baines,Mel Martinez,Julia Sawalha,Alanna 'Lanna' Armstrong,Michael Whinnett,Jeroen Van der Ven,Lucinda Bopf,Rich Asuncion,Dara Tombroff,Thibault de Montalembert,Anita Clay,Günther Lesage,Dajuan Hale,Joko Diaz,Owen Alabado,Kyla Stone,Jamie Rodriguez-Davenport,Nova Villa,Ryza Cenon,Maaike Neuville,Anemone Valcke,Anna McMahon,Jett Pangan,Brittany Rachelle Smith,Marie-Julie Baup,Arianne Bautista,Nicola Stephenson,Vina Morales,Joost Vandecasteele,Benjamin Alves,Paul Reynolds,Art Cruz,Charo,Tabitha Mitchell,Mimi La Rue,Te Ahorangi Winitana,Jacob Romero,Naomi Campbell,Edu Manzano,Kyle Alvarado,Patricia Tumulak,Diane Burke,Winwyn Marquez,Stan Kenton,Simon Stokes,Lonnie 'Balystyc' Morgan,Cherry Pie Picache,Gabby Concepcion,Vincent Graton,Brian Regan,Sunshine Dizon,Isay Alvarez,Nicholas Hurst,Sheryl Cruz,Hal Borne,Kevin Jacobs,Gary Crenshaw,Yasser Essoulimani,Odette Khan,Marco Alcaraz,Corentin Fila,Laurie Catherine Winkel,Turia Schmidt-Peke,AiAi Delas Alas,Shanelle Martin,Amy Backes,Léokim Beaumier-Lépine,Rachael Lindsay,Dion Ignacio,Christopher Blake,Justin David,Caroline Dhavernas,Tori Spelling,Mark Capri,Josiah Authier,Jennifer Saunders,Britany Green,Nepia Takuira-Mita,Victoria Bennett,Anne Dorval,Drew Lamkins,Janaki Gerard,Julie Manoukian,Ben Monticue,Kiray Celis,Paulo Avelino,Shanaila Garrison,Justine Kerrigan,Brandon Burkhart,Peter Richardson,Xavier de Guillebon,Karin Viard,Zarius Suiraz,Bruno Todeschini,Alexis Buck,Janine Gutierrez,James Mana,Brennan Hesser,Ruben Mercado,Joanna Lumley,Matt Connors,Stan Madray,Anaïs Demoustier,Brian Angely,Mourade Zeguendi,Celia Imrie,Charles Barron,Leo Martinez,Niko A.,Teresa Loyzaga,Klea Pineda,Trayona 'Nichole Hunter' Patton,Lovi Poe,Carmen Soriano,Angela Bonilla,Teresa Berkin,Jeric Gonzales,Devon Graham,Danny Li,Peter Van den Eede,Big Herk,Lito Pimentel,Daria Ramirez,Tonya Taylor,Maurice Winsell,Marjan De Schutter,Mikee Joaquin,Dennis Padilla,Zack Bensley,Steven Pinder,Jackie Lou Blanco,Larry Blouin,Zachary Quinto,Ark,Paul Crosby,Joshua Levine,Mary Brian,Stephen Jared,Garrett F. Howard,Mike 'Pekto' Nacua,Eva Lallier,Ryan Redmond,Zouzou Ben Chikha,Jason Hope,Ruby Rodriguez,Victoria Swilley,Loni Anderson,Sandrine Carneiro,Jeremy Blair,Mikki Hernandez,Jane Horrocks,Emily Roper,Isabella Villalba,Tenzie Cameron Burns,Thamys Bertoldi,Dalon Huntington,Polo Ravales,June Whitfield,Awhimai Fraser,Matt Einhorn,Cindy Sherwood,Cleo King",fr,StudioCanal-Mandarin Film-Mandarin Cinéma,2017-11-08,0.0,8315337.168958062,102.0,Released,no_keywords,-77251.7077233521,2867951.20688806,1.0,0.0,0,0,1,61,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,-1.267071
12077,Hearts Beat Loud,"Comedy,Drama,Music",Brett Haley,"Brett Haley,Marc Basch",6.9,12103.0,"Nick Offerman,Jesse Patch,Sasha Lane,Blythe Danner,Kiersey Clemons,Ted Danson,Rafael Poueriet,Toni Collette,Alex Reznik,Linda Lee McBride",en,Stage 6 Films-Park Pictures Features-Burn Later Productions-Houston King Productions,2018-06-08,2498448.8684106776,2643065.335036459,97.0,Released,college-lesbian relationship-brooklyn new york city-jam session-father daughter relationship,255366.8090059234,472022.970513114,1.0,0.0,0,0,2,148,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.12078494
